4165,107264,32678
1147.59,295.881,1988.01
291.984,192.501,755.62
865.08,199.532,1045.93
4080.41,80.2406,10140
843.024,144.299,2568.47
50.5553,147.841,560.735
89.7618,85.6841,414.33
382.67,278.45,514.091
221.263,44.786,264.738
200.823,30.9923,184.999
270.055,61.7038,192.696
44.5511,77.9624,102.618
192.678,44.3491,210.813
47.1773,61.4359,24.1823
21.31,30.5092,16.7031
44.9915,20.9141,26.1545
9.9861,24.2832,25.1909
13.8082,26.5587,14.9317
13.0385,4.77233,12.836
5.42801,6.00209,1.21271
7.80826,3.45483,11.9262
3.04372,5.49475,4.9041
3.5229,1.45904,4.06175
0.91989,1.75779,5.96932
3.56743,0.74092,2.62731
0.306502,1.86854,1.1348
0.400537,0.510488,0.628017
0.389565,0.800326,0.50002
0.524657,0.600465,0.671484
0.428338,0.998655,0.625411
0.282358,0.849227,0.760237
0.358808,0.574997,0.596124
0.541317,0.792953,0.230799
0.581509,0.434236,0.150845
0.343031,0.154719,0.298528
0.142436,0.0114467,0.298757
0.0703383,0.268558,0.132005
0.180902,0.0894406,0.321284
0.168869,0.103675,0.166365
0.19405,0.0616943,0.0973897
0.105324,0.135966,0.201796
0.0614475,0.0563097,0.0732351
0.0402813,0.0960436,0.100661
0.0545721,0.0748222,0.0550006
0.0178747,0.0750928,0.134329
0.010296,0.0286928,0.0612548
0.0371581,0.0477565,0.0556234
0.0219336,0.030871,0.0250846
0.0241473,0.0202627,0.00763744
0.050463,0.0370359,0.0190311
0.0145556,0.0235907,0.00970079
0.0148404,0.00452963,0.0256076
0.0049478,0.0411229,0.0188547
0.0118951,0.0155932,0.0129682
0.0126278,0.000802651,0.0278742
0.0109097,0.0090064,0.0161351
0.00340918,0.00472939,0.0121225
0.00292889,0.00990241,0.0187058
0.00414958,0.00768882,0.00740334
0.0142138,0.00545232,0.0202582
0.000770823,0.0068528,0.00909282
0.00397026,0.00703264,0.00199598
0.00945281,0.00315593,0.00691007
0.00314897,0.00678439,0.0048999
